date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:45	64525/64525	---MCZ	200	added ('OK')	text/html	etag:%22becc015611a5cfca229486c3c3329a38%22	https://www.parables.tv/troubleshooting-problems-with-streaming/	/home/oem/websites/parables/troubleshooting-problems-with-streaming/index.html	(from https://www.parables.tv/)
19:01:45	72707/72707	---MCZ	200	added ('OK')	text/html	etag:%22e8742d4d2c03ffff5d736f9087a454a1%22	https://www.parables.tv/faqs/	/home/oem/websites/parables/faqs/index.html	(from https://www.parables.tv/)
19:01:46	668/668	---M-Z	200	added ('OK')	text/css	etag:%2229c-5a2a43e6ff75a-gzip%22	https://www.parables.tv/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0	/home/oem/websites/parables/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.minb683.css	(from https://www.parables.tv/)
19:01:47	63335/63335	---MCZ	200	added ('OK')	text/html	etag:%2288e8d3dfa11148cb9fbdc37beab1d6ae%22	https://www.parables.tv/privacy-policy/	/home/oem/websites/parables/privacy-policy/index.html	(from https://www.parables.tv/)
19:01:47	75469/75469	---MCZ	200	added ('OK')	text/html	etag:%22ff24ff8206fdacd20ba7ee2f95a60717%22	https://www.parables.tv/terms-of-use/	/home/oem/websites/parables/terms-of-use/index.html	(from https://www.parables.tv/)
19:01:47	60022/60022	---MCZ	200	added ('OK')	text/html	etag:%228a99e12893125391109b9ce08a285c5b%22	https://www.parables.tv/testimonials-from-parables-tv-customers/	/home/oem/websites/parables/testimonials-from-parables-tv-customers/index.html	(from https://www.parables.tv/)
19:01:47	57251/57251	---MCZ	200	added ('OK')	text/html	etag:%221cc6174854fd34ffe625e5cde282f742%22	https://www.parables.tv/affiliate-portal/	/home/oem/websites/parables/affiliate-portal/index.html	(from https://www.parables.tv/)
19:01:48	239564/239564	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.11.2/jquery-ui.min.js?ver=1.11.2	/home/oem/websites/parables/ajax/libs/jqueryui/1.11.2/jquery-ui.min4a80.js	(from https://www.parables.tv/)
19:01:49	5603/5603	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215e3-5a2a43e7c6ade-gzip%22	https://www.parables.tv/wp-content/plugins/parables-wp-core/js/parables.video.piksel.jquery.js?ver=1.0	/home/oem/websites/parables/wp-content/plugins/parables-wp-core/js/parables.video.piksel.jquery5152.js	(from https://www.parables.tv/)
19:01:50	71019/71019	---MCZ	200	added ('OK')	text/html	etag:%2228e2ea74a132297a1168862556758dcc%22	https://www.parables.tv/contact-us/	/home/oem/websites/parables/contact-us/index.html	(from https://www.parables.tv/)
19:01:50	17534/17534	---M-Z	200	added ('OK')	application/x-javascript	etag:%22447e-59f196fbed901-gzip%22	https://www.parables.tv/wp-content/mu-plugins/olymp-wp-core/lib/Plugins/Analytics/js/OlympAnalytics.js?ver=2.0.0	/home/oem/websites/parables/wp-content/mu-plugins/olymp-wp-core/lib/Plugins/Analytics/js/OlympAnalytics001e.js	(from https://www.parables.tv/)
19:01:51	9566/9566	---M-Z	200	added ('OK')	application/x-javascript	etag:%22255e-5a2a43e890d43-gzip%22	https://www.parables.tv/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	/home/oem/websites/parables/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://www.parables.tv/)
19:01:52	2750/2750	---M-Z	200	added ('OK')	application/x-javascript	etag:%22abe-5a2a43e890d43-gzip%22	https://www.parables.tv/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.9.2	/home/oem/websites/parables/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min2e46.js	(from https://www.parables.tv/)
19:01:53	1846/1846	---M-Z	200	added ('OK')	application/x-javascript	etag:%22736-5a2a43e891ce3-gzip%22	https://www.parables.tv/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	/home/oem/websites/parables/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from https://www.parables.tv/)
19:01:54	1985/1985	---M-Z	200	added ('OK')	application/x-javascript	etag:%227c1-5a2a43e890d43-gzip%22	https://www.parables.tv/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.9.2	/home/oem/websites/parables/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min2e46.js	(from https://www.parables.tv/)
19:01:55	2940/2940	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7c-5a2a43e890d43-gzip%22	https://www.parables.tv/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=3.9.2	/home/oem/websites/parables/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min2e46.js	(from https://www.parables.tv/)
19:01:57	2368583/2368583	---MCZ	200	added ('OK')	application/x-javascript	etag:%22242447-5a2a43e933ea6-gzip%22	https://www.parables.tv/wp-content/themes/parables/frontend-boilerplate/scripts/index.js?ver=2.0.0	/home/oem/websites/parables/wp-content/themes/parables/frontend-boilerplate/scripts/index001e.js	(from https://www.parables.tv/)
19:01:57	3931/3931	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f5b-59f1970e72cb1-gzip%22	https://www.parables.tv/wordpress/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	/home/oem/websites/parables/wordpress/wp-includes/js/jquery/ui/core.mine899.js	(from https://www.parables.tv/)
19:01:58	6838/6838	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ab6-59f1970e72cb1-gzip%22	https://www.parables.tv/wordpress/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	/home/oem/websites/parables/wordpress/wp-includes/js/jquery/ui/widget.mine899.js	(from https://www.parables.tv/)
19:01:59	3142/3142	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c46-59f1970e72cb1-gzip%22	https://www.parables.tv/wordpress/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4	/home/oem/websites/parables/wordpress/wp-includes/js/jquery/ui/mouse.mine899.js	(from https://www.parables.tv/)
19:02:00	24891/24891	---M-Z	200	added ('OK')	application/x-javascript	etag:%22613b-59f1970e72cb1-gzip%22	https://www.parables.tv/wordpress/wp-includes/js/jquery/ui/sortable.min.js?ver=1.11.4	/home/oem/websites/parables/wordpress/wp-includes/js/jquery/ui/sortable.mine899.js	(from https://www.parables.tv/)
19:02:01	1957/1957	---M-Z	200	added ('OK')	application/x-javascript	etag:%227a5-5a2a43e93fa26-gzip%22	https://www.parables.tv/wp-content/themes/parables/lib/Widgets/admin/parablesWidgets.js?ver=1.0	/home/oem/websites/parables/wp-content/themes/parables/lib/Widgets/admin/parablesWidgets5152.js	(from https://www.parables.tv/)
19:02:02	4875/4875	---M-Z	200	added ('OK')	application/x-javascript	etag:%22130b-5a2a43e810e60-gzip%22	https://www.parables.tv/wp-content/plugins/strong-testimonials/public/js/controller.min.js?ver=2.40.1	/home/oem/websites/parables/wp-content/plugins/strong-testimonials/public/js/controller.min2774.js	(from https://www.parables.tv/)
19:02:03	1432/1432	---M-Z	200	added ('OK')	application/x-javascript	etag:%22598-5a2a43e81ba40-gzip%22	https://www.parables.tv/wp-content/plugins/super-socializer/js/front/social_login/general.js?ver=7.12.38	/home/oem/websites/parables/wp-content/plugins/super-socializer/js/front/social_login/general0d76.js	(from https://www.parables.tv/)
19:02:04	45358/45358	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b12e-5a2a43e81ba40-gzip%22	https://www.parables.tv/wp-content/plugins/super-socializer/js/front/sharing/sharing.js?ver=7.12.38	/home/oem/websites/parables/wp-content/plugins/super-socializer/js/front/sharing/sharing0d76.js	(from https://www.parables.tv/)
19:02:05	8433/8433	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220f1-5a2a43e891ce3-gzip%22	https://www.parables.tv/wp-content/plugins/woocommerce/assets/js/jquery-payment/jquery.payment.min.js?ver=3.0.0	/home/oem/websites/parables/wp-content/plugins/woocommerce/assets/js/jquery-payment/jquery.payment.min6e0e.js	(from https://www.parables.tv/)
19:02:06	13280/13280	---M-Z	200	added ('OK')	application/x-javascript	etag:%2233e0-5a2a43e84c781-gzip%22	https://www.parables.tv/wp-content/plugins/woocommerce-gateway-authorize-net-cim/vendor/skyverge/wc-plugin-framework/woocommerce/payment-gateway/assets/js/frontend/sv-wc-payment-gateway-payment-form.min.js?ver=5.5.4	/home/oem/websites/parables/wp-content/plugins/woocommerce-gateway-authorize-net-cim/vendor/skyverge/wc-plugin-framework/woocommerce/payment-gateway/assets/js/frontend/sv-wc-payment-gateway-payment-form.min7e15.js	(from https://www.parables.tv/)
19:02:07	8916/8916	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222d4-5a2a43e845a21-gzip%22	https://www.parables.tv/wp-content/plugins/woocommerce-gateway-authorize-net-cim/assets/js/frontend/wc-authorize-net-cim.min.js?ver=3.2.1	/home/oem/websites/parables/wp-content/plugins/woocommerce-gateway-authorize-net-cim/assets/js/frontend/wc-authorize-net-cim.mindeae.js	(from https://www.parables.tv/)
19:02:08	1399/1399	---M-Z	200	added ('OK')	application/x-javascript	etag:%22577-59f1970e74bf1-gzip%22	https://www.parables.tv/wordpress/wp-includes/js/wp-embed.min.js?ver=5.3.2	/home/oem/websites/parables/wordpress/wp-includes/js/wp-embed.min9dff.js	(from https://www.parables.tv/)
19:02:09	25202/25202	---M-Z	200	added ('OK')	application/x-javascript	etag:%226272-5a2a43e6e8ffa-gzip%22	https://www.parables.tv/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	/home/oem/websites/parables/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269.js	(from https://www.parables.tv/)
19:02:10	59766/59766	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e976-5a2a43e6fa93a-gzip%22	https://www.parables.tv/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=2.9.2	/home/oem/websites/parables/wp-content/plugins/elementor/assets/js/frontend-modules.minab7d.js	(from https://www.parables.tv/)
19:02:11	6595/6595	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219c3-5a2a43e6e8ffa-gzip%22	https://www.parables.tv/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=2.8.4	/home/oem/websites/parables/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min5e0b.js	(from https://www.parables.tv/)
19:02:12	123938/123938	---M-Z	200	added ('OK')	application/x-javascript	etag:%221e422-5a2a43e6e8ffa-gzip%22	https://www.parables.tv/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=2.8.4	/home/oem/websites/parables/wp-content/plugins/elementor-pro/assets/js/frontend.min5e0b.js	(from https://www.parables.tv/)
19:02:13	6482/6482	---M-Z	200	added ('OK')	application/x-javascript	etag:%221952-59f1970e72cb1-gzip%22	https://www.parables.tv/wordpress/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	/home/oem/websites/parables/wordpress/wp-includes/js/jquery/ui/position.mine899.js	(from https://www.parables.tv/)
19:02:14	10695/10695	---M-Z	200	added ('OK')	application/x-javascript	etag:%2229c7-5a2a43e6fb8da-gzip%22	https://www.parables.tv/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.7.6	/home/oem/websites/parables/wp-content/plugins/elementor/assets/lib/dialog/dialog.minae9e.js	(from https://www.parables.tv/)
19:02:15	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-5a2a43e7064ba-gzip%22	https://www.parables.tv/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	/home/oem/websites/parables/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://www.parables.tv/)
19:02:16	139048/139048	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221f28-5a2a43e7064ba-gzip%22	https://www.parables.tv/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.0	/home/oem/websites/parables/wp-content/plugins/elementor/assets/lib/swiper/swiper.min9a8d.js	(from https://www.parables.tv/)
19:02:17	2635/2635	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a4b-5a2a43e70551a-gzip%22	https://www.parables.tv/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=2.9.2	/home/oem/websites/parables/wp-content/plugins/elementor/assets/lib/share-link/share-link.minab7d.js	(from https://www.parables.tv/)
19:02:18	115899/115899	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c4bb-5a2a43e6fb8da-gzip%22	https://www.parables.tv/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.9.2	/home/oem/websites/parables/wp-content/plugins/elementor/assets/js/frontend.minab7d.js	(from https://www.parables.tv/)
19:02:19	56/56	---M-Z	200	added ('OK')	text/plain	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/robots.txt		(from https://www.parables.tv/)
19:02:20	70/70	---M-Z	200	added ('OK')	text/plain	date:Fri,%2001%20May%202020%2000:02:20%20GMT	http://code.jquery.com/robots.txt		(from https://www.parables.tv/)
19:02:21	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20May%202020%2000:15:29%20GMT	http://codeorigin.jquery.com/jquery-wp-content/themes/codeorigin.jquery.com/i/favicon.ico	/home/oem/websites/parables/jquery-wp-content/themes/codeorigin.jquery.com/i/favicon.60.delayed	(from http://code.jquery.com/)
19:02:22	85325/85325	---MCZ	200	added ('OK')	text/css	etag:W/%225a99c8ba-14d4d%22	http://codeorigin.jquery.com/jquery-wp-content/themes/jquery/css/base.css?v=1	/home/oem/websites/parables/jquery-wp-content/themes/jquery/css/base3860.css	(from http://code.jquery.com/)
19:02:23	297/297	---MCZ	200	added ('OK')	text/css	etag:W/%2256ccf586-129%22	http://codeorigin.jquery.com/jquery-wp-content/themes/codeorigin.jquery.com/style.css	/home/oem/websites/parables/jquery-wp-content/themes/codeorigin.jquery.com/style.css	(from http://code.jquery.com/)
19:02:24	18975/18975	---M-Z	200	added ('OK')	text/css	etag:W/%224a1f-CpG1pd4Wh0E5j9AIekidg+v/Nr4%22	https://cdn.jsdelivr.net/npm/docsearch.js@2/dist/cdn/docsearch.min.css	/home/oem/websites/parables/npm/docsearch.js@2/dist/cdn/docsearch.min.css	(from http://code.jquery.com/)
19:02:25	364/364	---MCZ	200	added ('OK')	text/css	etag:W/%225b905057-16c%22	http://codeorigin.jquery.com/jquery-wp-content/themes/jquery/css/docsearch.css	/home/oem/websites/parables/jquery-wp-content/themes/jquery/css/docsearch.css	(from http://code.jquery.com/)
19:02:26	35348/35348	---M-Z	200	added ('OK')	text/css	etag:W/%2255003d15-8a14%22	http://code.jquery.com/ui/1.11.4/themes/ui-lightness/jquery-ui.css?ver=4.5.2	/home/oem/websites/parables/ui/1.11.4/themes/ui-lightness/jquery-ui3428.css	(from http://code.jquery.com/)
19:02:27	1868/1868	---MCZ	200	added ('OK')	text/css	etag:W/%2256e1e8b3-74c%22	http://codeorigin.jquery.com/jquery-wp-content/themes/jquery/css/sri-modal.css?ver=4.5.2	/home/oem/websites/parables/jquery-wp-content/themes/jquery/css/sri-modal3428.css	(from http://code.jquery.com/)
19:02:28	2288/2288	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:15:36%20GMT	http://codeorigin.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeorigin.jquery.com%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed2f97.json	(from http://code.jquery.com/)
19:02:29	1008/1008	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:15:37%20GMT	http://codeorigin.jquery.com/wp-json/	/home/oem/websites/parables/wp-json/index-2.html	(from http://code.jquery.com/)
19:02:30	2389/2389	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:15:37%20GMT	http://codeorigin.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeorigin.jquery.com%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embeddfd3	(from http://code.jquery.com/)
19:02:30	12100/12100	---M--	200	added ('OK')	image/png	etag:%225afaaf9d-2f44%22	http://code.jquery.com/jquery-wp-content/themes/jquery/content/donate.png	/home/oem/websites/parables/jquery-wp-content/themes/jquery/content/donate.png	(from http://code.jquery.com/)
19:02:31	2431/2431	---M--	200	added ('OK')	image/png	etag:%2257fc0204-97f%22	https://jquery.org/jquery-wp-content/themes/jquery/images/stackpath.png	/home/oem/websites/parables/jquery-wp-content/themes/jquery/images/stackpath.png	(from http://code.jquery.com/)
19:02:32	7006/7006	---M--	200	added ('OK')	image/jpeg	etag:%2254499a28-1b5e%22	http://codeorigin.jquery.com/jquery-wp-content/themes/jquery/content/books/learning-jquery-4th-ed.jpg	/home/oem/websites/parables/jquery-wp-content/themes/jquery/content/books/learning-jquery-4th-ed.jpg	(from http://code.jquery.com/)
19:02:33	24853/24853	---M--	200	added ('OK')	image/jpeg	etag:%2254499a28-6115%22	http://codeorigin.jquery.com/jquery-wp-content/themes/jquery/content/books/jquery-in-action.jpg	/home/oem/websites/parables/jquery-wp-content/themes/jquery/content/books/jquery-in-action.jpg	(from http://code.jquery.com/)
19:02:34	3629/3629	---M--	200	added ('OK')	image/jpeg	etag:%2254499a28-e2d%22	http://codeorigin.jquery.com/jquery-wp-content/themes/jquery/content/books/jquery-succinctly.jpg	/home/oem/websites/parables/jquery-wp-content/themes/jquery/content/books/jquery-succinctly.jpg	(from http://code.jquery.com/)
19:02:36	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2001%20May%202020%2000:02:35%20GMT	http://fonts.googleapis.com/robots.txt		(from https://www.parables.tv/)
19:02:36	95/95	---M--	200	added ('OK')	text/plain	date:Fri,%2028%20Jun%202019%2002:07:15%20GMT	http://s.w.org/robots.txt		(from https://www.parables.tv/)
19:02:38	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2001%20May%202020%2000:02:37%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.parables.tv/)
19:02:39	815/815	---MCZ	200	added ('OK')	text/plain	date:Fri,%2001%20May%202020%2000:02:38%20GMT	https://www.facebook.com/robots.txt		(from https://www.parables.tv/)
19:02:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:02:39%20GMT	https://www.parables.tv/?p=71854	/home/oem/websites/parables/index0a9d.html	(from https://www.parables.tv/browse/home/)
19:02:39	2202/2202	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:02:39%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fbrowse%2Fhome%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed42b3.json	(from https://www.parables.tv/browse/home/)
19:02:40	2537/2537	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:02:40%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fbrowse%2Fhome%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed04d3	(from https://www.parables.tv/browse/home/)
19:02:42	12487/12487	---M--	200	added ('OK')	image/jpeg	etag:%2230c7-58460cb1dadc0%22	https://www.parables.tv/wp-content/uploads/2018/07/Generic_800x1200-600x900.jpg	/home/oem/websites/parables/wp-content/uploads/2018/07/Generic_800x1200-600x900.jpg	(from https://www.parables.tv/browse/home/)
